from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U1709Z2,U1709Z2,1,,317_166_200316,488_27_180430
U2046Z1,U2046Z1,1,,653_7_200403,490_10_200403
U2008Z1,U2008Z3,1,,381_63_191202,489_49_191125
U1696Z2,U1696Z2,1,,494_37_200518,490_12_200403
U1696Z2,U1696Z2,1,,494_97_200401,490_14_200403
U2008Z1,U2008Z3,1,,381_54_191202,489_18_191125
U2008Z1,U2008Z3,1,,381_73_191202,489_56_191125
U2008Z1,U2008Z3,1,,381_66_191202,489_25_191125
U2026Z2,U2026Z2,1,,654_39_181026,490_42_200403
U2059Z1,U2059Z2,1,,653_7_200403,490_42_200403
U2026Z2,U2026Z2,1,,382_61_200427,490_24_180806
U2059Z1,U2059Z3,1,,490_5_200403,653_8_200518
U2042Z1,U2042Z1,1,,383_25_200302,495_50_200403
U2008Z1,U2008Z3,1,,387_9_190901,383_38_191125
U2008Z1,U2008Z3,1,,381_59_191202,489_10_191125
U2008Z1,U2008Z3,1,,381_48_191202,489_63_191125
U2008Z1,U2008Z3,1,,387_12_190902,491_13_200120
U2008Z2,U2008Z1,1,,491_64_190521,381_78_191202
U1984Z3,U1984Z1,1,,421_131_191114,381_78_191202
U1984Z4,U1984Z1,1,,421_269_200420,381_78_191202
U2020Z1,U2020Z1,1,,492_16_200427,382_79_200427
U2016Z1,U2016Z2,1,,381_73_191202,492_88_200427
U2016Z2,U2016Z2,1,,381_44_190524,492_88_200427
U2016Z1,U2016Z2,1,,660_8_190530,492_88_200427
U2019Z2,U2019Z4,1,,382_64_200427,492_89_200427
U2008Z2,U2008Z2,1,,491_60_191101,387_34_200106
U2008Z4,U2008Z2,1,,489_5_191125,387_34_200106
U2081Z2,U2081Z1,1,,382_75_200427,382_81_200427
U2029Z2,U2029Z2,1,,654_11_180709,382_83_200427
U2019Z1,U2019Z3,1,,382_79_200427,492_16_200427
U2019Z1,U2019Z3,1,,382_58_200427,492_18_200427
U2016Z1,U2016Z1,1,,381_73_191202,654_5_181026
U2016Z1,U2016Z1,1,,660_8_190530,654_5_181026
U2011Z4,U2011Z2,1,,382_38_180709,387_36_180730
U2020Z2,U2020Z2,1,,382_59_200427,492_15_200427
U1881Z1,U1881Z2,1,,385_132_191216,494_95_191202
U1434Z1,U1434Z1,1,,398_145_191216,433_30_190624
U1434Z1,U1434Z2,1,,398_107_191216,433_57_200406
U1497Z1,U1497Z1,1,,398_150_191216,433_26_190624
U1434Z1,U1434Z1,1,,443_115_200331,398_23_190624
U1434Z1,U1434Z1,1,,398_147_191216,433_60_200513
U3174Z2,U3174Z2,1,,432_836_200528,436_172_200406
U3287Z12,U3287Z6,1,,395_223_190902,511_38_191014
U3287Z12,U3287Z6,1,,395_239_190902,511_22_190701
U3287Z12,U3287Z6,1,,393_153_191216,511_22_190701
U3287Z12,U3287Z6,1,,395_218_190902,511_36_190902
U3287Z12,U3287Z6,1,,393_132_191216,511_36_190902
U3287Z12,U3287Z6,1,,393_150_200518,511_26_190902
U3287Z12,U3287Z6,1,,395_261_190902,511_21_190701
U3287Z12,U3287Z6,1,,393_147_200518,512_18_190701
U4777Z15,U4777Z3,1,,388_12_191024,580_120_191218
U9322Z1,U9322Z1,1,,628_118_200513,580_120_191218
U4777Z15,U4777Z3,1,,389_32_190826,580_122_191218
U9322Z1,U9322Z1,1,,628_120_200513,580_122_191218
U4777Z15,U4777Z3,1,,389_205_200601,580_124_191218
U9322Z1,U9322Z1,1,,628_108_191216,580_124_191218
U4777Z15,U4777Z3,1,,389_23_190826,580_126_191218
U9322Z1,U9322Z1,1,,628_110_200513,580_126_191218
U4777Z15,U4777Z10,1,,389_49_190826,589_1_190826
U4777Z15,U4777Z3,1,,389_199_200601,580_128_191218
U9322Z1,U9322Z1,1,,628_114_191216,580_80_191216
U4777Z15,U4777Z3,1,,389_30_190826,580_130_191218
U9322Z1,U9322Z1,1,,628_127_200106,580_130_191218
U4777Z15,U4777Z3,1,,389_19_190826,580_132_191218
U9322Z1,U9322Z1,1,,628_107_200513,580_132_191218
U4777Z15,U4777Z3,1,,389_213_200601,580_134_191218
U9322Z1,U9322Z1,1,,628_129_200106,580_134_191218
U4777Z15,U4777Z10,1,,389_25_190826,588_31_191202
U4777Z15,U4777Z10,1,,388_23_191024,588_33_191202
U9322Z1,U9322Z1,1,,628_125_200106,580_136_191218
U4777Z15,U4777Z10,1,,388_30_191024,588_36_191202
U4777Z15,U4777Z10,1,,389_213_200601,589_35_200601
U4777Z17,U4777Z10,1,,609_741_200203,589_35_200601
U4777Z15,U4777Z3,1,,389_207_200601,580_141_191218
U3143Z1,U3143Z2,1,,305_198_200518,584_16_191216
U3143Z1,U3143Z2,1,,305_209_200518,584_21_191216
U1915Z2,U1915Z1,1,,627_52_200521,590_195_200518
U9123Z2,U9123Z1,1,,595_10_190826,650_114_200330
U4777Z15,U4777Z10,1,,388_28_200513,588_40_191202
U4777Z15,U4777Z3,1,,389_21_190826,580_139_191218
U9322Z1,U9322Z1,1,,628_122_200513,580_139_191218
U4777Z15,U4777Z10,1,,389_34_190826,588_38_191202
U4777Z15,U4777Z10,1,,388_36_191024,588_41_191202
U4777Z15,U4777Z10,1,,389_23_190826,589_14_190826
U4777Z15,U4777Z6,1,,389_211_200601,587_17_190826
U4777Z15,U4777Z12,1,,388_30_191024,590_196_200518
U1915Z2,U1915Z1,1,,627_33_200521,590_197_200518
U4777Z15,U4777Z12,1,,389_25_190826,590_199_200518
U4777Z15,U4777Z12,1,,389_32_190826,590_200_200518
U1915Z2,U1915Z1,1,,627_56_200521,590_201_200518
U4777Z15,U4777Z6,1,,388_30_191024,587_34_200513
U4777Z15,U4777Z12,1,,389_49_190826,590_202_200518
U4777Z15,U4777Z6,1,,389_205_200601,587_19_200518
U4777Z17,U4777Z6,1,,609_731_200203,587_19_200518
U4777Z15,U4777Z12,1,,389_27_190826,590_203_200518
U1915Z2,U1915Z1,1,,627_7_200521,590_204_200518
U4777Z17,U4777Z12,1,,609_758_200401,590_205_200518
U4777Z15,U4777Z12,1,,389_30_190826,590_207_200518
U1915Z2,U1915Z1,1,,627_54_200521,590_208_200518
U4777Z15,U4777Z12,1,,389_19_190826,590_209_200518
U1915Z2,U1915Z1,1,,627_46_200521,590_210_200518
U4777Z15,U4777Z12,1,,389_34_190826,590_211_200518
U1915Z2,U1915Z1,1,,627_35_200521,590_212_200518
U4777Z15,U4777Z12,1,,389_199_200601,590_213_200518
U4777Z15,U4777Z12,1,,388_12_191024,590_215_200518
U1915Z2,U1915Z1,1,,627_42_200521,590_216_200518
U4777Z15,U4777Z12,1,,388_36_191024,590_217_200518
U1915Z2,U1915Z1,1,,627_58_200521,590_218_200518
U9326Z2,U9326Z1,1,,628_115_191216,588_44_191202
U4777Z15,U4777Z11,1,,389_19_190826,592_138_191204
U4777Z15,U4777Z11,1,,389_213_200601,592_139_191204
U4777Z15,U4777Z11,1,,389_23_190826,592_141_191204
U4777Z15,U4777Z11,1,,389_21_190826,592_145_191204
U4777Z15,U4777Z11,1,,389_217_200601,592_149_191204
U4777Z15,U4777Z11,1,,389_30_190826,592_151_191204
U1915Z2,U1915Z1,1,,627_31_200521,590_219_200518
U9123Z2,U9123Z1,1,,650_134_200330,595_8_190826
U4777Z15,U4777Z12,1,,388_53_191024,590_220_200518
U1915Z2,U1915Z1,1,,627_40_200521,590_221_200518
U4777Z17,U4777Z12,1,,609_764_200401,590_222_200518
U9123Z2,U9123Z1,1,,650_130_200330,595_17_190826
U4777Z15,U4777Z11,1,,388_12_191024,592_155_191204
U9123Z2,U9123Z1,1,,650_128_200330,595_21_190826
U9123Z2,U9123Z1,1,,650_111_200330,595_30_200316
U4770Z2,U4769Z2,1,,342_75_191202,612_347_190826
U4770Z2,U4769Z2,1,,342_103_200513,612_350_190826
U4770Z2,U4769Z2,1,,342_105_191202,612_356_190826
U4770Z2,U4769Z2,1,,342_95_191202,612_360_190826
U4418Z2,U4418Z2,1,,342_109_200513,623_199_191206
U4770Z2,U4769Z2,1,,342_94_191202,612_364_190826
U4770Z2,U4769Z2,1,,342_97_191202,612_368_190826
U4770Z2,U4769Z2,1,,342_107_191202,612_372_190826
U4770Z2,U4769Z2,1,,342_92_191202,612_376_190826
U4770Z2,U4769Z2,1,,342_112_200513,612_380_190826
U4770Z2,U4769Z2,1,,342_78_191202,612_324_190826
U4418Z2,U4418Z2,1,,342_106_191202,623_245_200331
U9123Z2,U9123Z1,1,,650_127_200330,595_31_200316
U4398Z2,U4398Z2,1,,624_375_191106,342_75_191202
U9337Z1,U9337Z2,1,,586_92_200518,628_109_200513
U9322Z1,U9322Z1,1,,580_142_191218,628_111_191216
U9337Z1,U9337Z2,1,,586_88_200518,628_112_191216
U9337Z1,U9337Z2,1,,586_84_200518,628_115_191216
U4418Z2,U4418Z2,1,,342_74_191201,623_252_200331
U4418Z2,U4418Z2,1,,342_96_191202,623_254_200331
U4418Z2,U4418Z2,1,,342_93_191202,623_257_200331
U4418Z2,U4418Z2,1,,342_81_191201,623_261_200331
U4418Z2,U4418Z2,1,,342_98_191202,623_263_200331
U4398Z1,U4398Z1,1,,342_93_191202,624_360_200513
U4398Z1,U4398Z1,1,,342_115_200513,624_372_200513
U4398Z1,U4398Z1,1,,342_83_191201,624_374_191106
U4398Z1,U4398Z1,1,,342_76_191201,624_376_191106
U4398Z1,U4398Z1,1,,342_104_200513,624_380_191106
U4398Z1,U4398Z1,1,,342_106_191202,624_384_191106
U4398Z1,U4398Z1,1,,342_113_200513,624_386_200513
U4398Z1,U4398Z1,1,,342_102_200513,624_388_200513
U4777Z15,U4777Z4,1,,389_213_200601,627_33_200521
U4777Z15,U4777Z4,1,,389_217_200601,627_35_200521
U4777Z15,U4777Z4,1,,388_53_191024,627_39_200521
U4777Z15,U4777Z4,1,,389_30_190826,627_42_200521
U4777Z15,U4777Z4,1,,389_19_190826,627_44_200521
U4777Z15,U4777Z4,1,,389_21_190826,627_46_200521
U4777Z15,U4777Z4,1,,389_199_200601,627_49_200521
U4777Z15,U4777Z4,1,,389_32_190826,627_54_200521
U4777Z15,U4777Z4,1,,389_205_200601,627_56_200521
U4777Z15,U4777Z4,1,,389_23_190826,627_58_200521
U9337Z1,U9337Z2,1,,586_100_200518,628_119_200513
U9337Z1,U9337Z2,1,,586_105_200518,628_121_200513
U9337Z1,U9337Z2,1,,586_96_200518,628_123_200513
U9337Z1,U9337Z2,1,,586_89_200518,628_128_200106
U9337Z1,U9337Z2,1,,586_86_200518,628_130_200106
U9123Z2,U9123Z1,1,,595_4_190826,650_120_200330
U4777Z15,U4777Z9,1,,388_30_191024,650_123_200330
U4777Z17,U4777Z9,1,,609_753_200203,650_123_200330
U9123Z2,U9123Z1,1,,594_8_190826,650_124_200330
U9123Z2,U9123Z1,1,,595_1_190826,650_126_200330
U9127Z1,U9127Z1,1,,595_29_200513,650_118_200330
U4777Z15,U4777Z9,1,,388_26_191024,650_127_200330
U4777Z17,U4777Z9,1,,609_746_200203,650_127_200330
U4777Z15,U4777Z10,1,,388_17_191024,589_10_190826
U4777Z15,U4777Z10,1,,388_51_191024,589_29_191218
U4777Z15,U4777Z9,1,,388_19_191024,650_128_200330
U4777Z15,U4777Z9,1,,388_21_191024,650_130_200330
U4777Z15,U4777Z9,1,,388_32_191024,650_134_200330
U4777Z15,U4777Z3,1,,389_217_200601,580_142_191218
U4777Z15,U4777Z9,1,,388_53_191024,650_136_200330
U4777Z17,U4777Z9,1,,609_721_200201,650_136_200330
U1978Z1,U1978Z1,1,,381_51_191202,652_6_190805
U1982Z1,U1982Z3,1,,381_2_200316,652_12_191216
U2029Z1,U2029Z1,1,,382_79_200427,654_55_200427
U2016Z1,U2016Z1,1,,381_51_191202,654_9_191216
U2029Z1,U2029Z1,1,,382_58_200427,654_56_200427
U2016Z1,U2016Z1,1,,381_63_191202,654_11_180709
U2029Z1,U2029Z1,1,,382_63_200427,654_12_200427
U2029Z1,U2029Z1,1,,382_62_200427,654_14_200427
U1829Z4,U1829Z3,1,,375_1190_200201,667_8_190930
U1827Z1,U1827Z1,1,,367_569_200201,2000_24_200518
U1827Z1,U1827Z1,1,,367_563_200201,2000_13_200427
U1827Z1,U1827Z1,1,,367_579_200201,2000_14_200427
U1827Z1,U1827Z1,1,,367_640_200518,2000_10_200427
U1827Z1,U1827Z1,1,,367_627_200518,2000_25_200518
U1499Z1,U1499Z1,1,,344_416_190403,655_473_200518
U1827Z1,U1827Z1,1,,367_635_200518,2000_26_200518
U1827Z1,U1827Z1,1,,367_614_200203,2000_27_200518
U1499Z1,U1499Z1,1,,344_374_190403,655_476_200518
U1827Z1,U1827Z1,1,,367_626_200518,2000_28_200518
U1827Z1,U1827Z1,1,,367_604_200518,2000_32_200518
U1499Z1,U1499Z1,1,,344_402_190304,655_483_200518
U1827Z1,U1827Z1,1,,367_573_200201,2000_29_200518
U1827Z1,U1827Z1,1,,367_633_200518,2000_30_200518
U1499Z1,U1499Z1,1,,344_386_190403,655_480_200518
U1827Z1,U1827Z1,1,,367_606_200518,2000_31_200518
U1242Z1,U1242Z1,1,,377_441_200302,471_447_200615
U1242Z1,U1242Z1,1,,377_276_200302,471_448_200615
U1242Z1,U1242Z1,1,,377_296_200302,472_13_190429
U1242Z1,U1242Z1,1,,377_278_200302,471_317_200615
U1301Z2,U1301Z12,1,,351_251_200518,656_8_200514
U1301Z2,U1301Z12,1,,351_30_200302,656_9_190826
U1301Z2,U1301Z12,1,,351_70_200302,656_45_200309
U1301Z2,U1301Z12,1,,351_32_200302,656_10_190826
U2016Z2,U2016Z2,1,,381_70_191128,492_90_200427
U2016Z1,U2016Z2,1,,387_30_180730,492_90_200427
U2019Z2,U2019Z4,1,,382_61_200427,492_91_200427
U2016Z1,U2016Z1,1,,381_51_191202,387_35_181026
U2016Z1,U2016Z2,1,,652_1_200518,660_3_190530
U2016Z1,U2016Z1,1,,387_14_190902,659_4_191216
U1978Z1,U1978Z1,1,,387_26_190902,652_2_190805
U2016Z1,U2016Z1,1,,381_51_191202,659_9_181119
U2016Z1,U2016Z2,1,,381_63_191202,492_92_200427
U2016Z2,U2016Z2,1,,381_18_190524,492_92_200427
U2016Z1,U2016Z2,1,,660_15_190530,492_92_200427
U2019Z2,U2019Z4,1,,382_83_200427,492_93_200427
U1278Z2,U1278Z2,1,,398_104_191216,662_18_200604
U2213Z2,U2213Z1,1,,655_445_200427,662_19_200604
U1278Z1,U1278Z3,1,,398_105_200513,662_19_200604
U2309Z1,U2309Z2,1,,662_34_200604,422_152_200513
U1278Z2,U1278Z2,1,,398_132_191216,662_21_200604
U2213Z2,U2213Z1,1,,655_440_200518,662_22_200604
U1278Z1,U1278Z3,1,,398_133_191216,662_22_200604
U1278Z2,U1278Z2,1,,398_128_191216,662_35_200604
U2213Z2,U2213Z1,1,,655_436_200427,662_36_200604
U2213Z2,U2213Z1,1,,655_447_200427,662_23_200604
U2213Z1,U2213Z1,1,,655_476_200518,662_23_200604
U1278Z1,U1278Z3,1,,398_121_191216,662_23_200604
U2269Z4,U2269Z4,1,,662_4_200604,662_25_200427
U1984Z1,U1984Z4,1,,381_76_191202,421_150_200106
U1984Z2,U1984Z4,1,,381_19_190524,421_150_200106
U2213Z2,U2213Z1,1,,655_464_200518,662_2_200604
U1278Z2,U1278Z2,1,,398_118_191216,662_3_200604
U2213Z2,U2213Z1,1,,655_416_200427,662_4_200604
U2213Z1,U2213Z1,1,,655_460_200518,662_4_200604
U1278Z1,U1278Z3,1,,398_103_191216,662_4_200604
U1278Z2,U1278Z2,1,,398_140_191216,662_5_200604
U1278Z1,U1278Z3,1,,398_145_191216,427_2_190902
U2213Z2,U2213Z1,1,,655_433_200427,662_6_200604
U1278Z1,U1278Z3,1,,398_141_191216,662_6_200604
U1984Z2,U1984Z3,1,,381_49_191128,421_282_200518
U1984Z1,U1984Z3,1,,381_54_191202,421_282_200518
U1278Z2,U1278Z2,1,,398_106_191216,662_28_200513
U2213Z2,U2213Z1,1,,655_430_200427,662_29_200604
U2213Z1,U2213Z1,1,,655_473_200518,662_29_200604
U1278Z1,U1278Z3,1,,398_107_191216,662_29_200604
U1278Z2,U1278Z2,1,,398_112_191216,662_30_200604
U2213Z2,U2213Z1,1,,655_449_200518,662_31_200604
U1278Z1,U1278Z3,1,,398_113_191216,662_31_200604
U1984Z2,U1984Z3,1,,381_19_190524,421_152_200106
U1984Z1,U1984Z3,1,,381_76_191202,421_152_200106
U1984Z2,U1984Z4,1,,381_67_191128,421_283_200518
U2269Z4,U2269Z4,1,,662_29_200604,662_8_200427
U2269Z4,U2269Z4,1,,662_6_200604,662_10_200427
U9176Z1,U9176Z1,1,,467_246_191004,668_50_190902
U9176Z1,U9176Z1,1,,467_260_190411,668_14_190902
U9176Z2,U9176Z1,1,,467_235_191004,668_76_190902
U9176Z2,U9176Z1,1,,467_263_191004,668_118_190902
U9176Z1,U9176Z1,1,,467_278_190411,668_20_190902
U9176Z1,U9176Z1,1,,467_257_191004,668_119_190902
U1829Z4,U1829Z3,1,,375_1202_200201,667_5_200518
U1829Z4,U1829Z2,1,,367_604_200518,669_78_200518
U1829Z4,U1829Z2,1,,379_43_190902,669_78_200518
U1829Z4,U1829Z2,1,,367_633_200518,669_7_200518
U1829Z3,U1829Z2,1,,379_2_190930,669_7_200518
U1829Z4,U1829Z3,1,,367_598_200518,667_22_200518
U1829Z2,U1829Z3,1,,379_24_200518,667_22_200518
U1829Z4,U1829Z3,1,,367_624_200518,667_43_200518
U1829Z2,U1829Z3,1,,379_34_200518,667_43_200518
U1829Z4,U1829Z3,1,,375_1346_200203,666_25_200427
U1829Z4,U1829Z2,1,,375_1326_200518,669_24_200417
U1829Z4,U1829Z2,1,,379_7_200518,669_24_200417
U1829Z3,U1829Z3,1,,375_1224_200203,667_10_191029
U1829Z4,U1829Z2,1,,375_1238_200201,669_26_200417
U1829Z4,U1829Z2,1,,367_569_200201,669_80_200518
U1829Z4,U1829Z3,1,,367_633_200518,667_11_200518
U1829Z3,U1829Z3,1,,379_2_190930,667_11_200518
U1829Z4,U1829Z3,1,,367_626_200518,667_12_200518
U1829Z3,U1829Z3,1,,379_15_200518,667_12_200518
U1829Z4,U1829Z3,1,,367_622_200518,667_26_200518
U1829Z4,U1829Z3,1,,379_26_191029,667_26_200518
U1829Z4,U1829Z2,1,,367_569_200201,670_18_200518
U1829Z4,U1829Z2,1,,367_633_200518,669_83_200518
U1829Z3,U1829Z2,1,,379_2_190930,669_83_200518
U3257Z2,U1829Z2,1,,375_1204_200201,669_16_200417
U1829Z4,U1829Z2,1,,367_622_200518,669_84_200518
U1829Z4,U1829Z2,1,,379_26_191029,669_84_200518
U3030Z1,U3030Z1,1,,436_34_190819,499_16_200513
U3030Z1,U3030Z1,1,,436_43_200406,499_15_200513
U9598Z1,U9598Z1,1,,679_24_200602,678_54_200522
U1434Z1,U1434Z2,1,,398_141_191216,433_58_200406
U1434Z2,U1434Z2,1,,433_22_190311,433_22_190311
U1829Z4,U1829Z3,1,,375_1292_200203,667_17_190930
U1702Z2,U1702Z2,1,,317_179_200508,318_98_200307
U1702Z1,U1702Z1,1,,318_249_200606,317_66_190907
U1702Z2,U1702Z2,1,,318_187_200620,317_51_190824
U1702Z1,U1702Z1,1,,318_251_200606,317_56_200606
U1702Z1,U1702Z1,1,,318_250_200606,317_4_200606
U1702Z2,U1702Z2,1,,318_116_200307,317_5_190824
U1702Z2,U1702Z2,1,,317_62_200508,318_118_200620
U1702Z2,U1702Z2,1,,318_112_200620,317_64_190824
U1702Z2,U1702Z2,1,,317_176_200508,318_125_200620
U1702Z2,U1702Z2,1,,317_165_200508,318_106_200307
U1702Z2,U1702Z2,1,,317_169_200508,318_108_200307
U1702Z2,U1702Z2,1,,317_172_200508,318_110_200307
U1702Z2,U1702Z2,1,,317_168_200508,318_111_200307
U1702Z1,U1702Z1,1,,317_66_190907,318_249_200606
U1702Z2,U1702Z2,1,,317_177_200508,318_100_200307
U1702Z1,U1702Z1,1,,317_4_200606,318_250_200606
U1702Z2,U1702Z2,1,,317_175_200508,318_102_200307
U1702Z1,U1702Z1,1,,317_56_200606,318_251_200606
U1702Z2,U1702Z2,1,,317_171_200508,318_188_200307
U1702Z2,U1702Z2,1,,317_5_190824,318_116_200307
U1702Z2,U1702Z2,1,,317_61_200508,318_120_200620
U1702Z2,U1702Z2,1,,317_58_200508,318_122_200620
U1702Z2,U1702Z2,1,,317_178_200508,318_43_200620
U1330Z1,U1330Z1,1,,332_918_200620,332_903_200620
U1330Z1,U1330Z1,1,,332_843_200615,332_907_200620
U1330Z1,U1330Z1,1,,332_853_200615,332_706_200620
U1330Z1,U1330Z1,1,,332_915_200620,332_909_200620
U1330Z1,U1330Z1,1,,332_885_200620,332_912_200620
U1330Z1,U1330Z1,1,,332_916_200620,332_914_200620
U2109Z1,U2109Z2,1,,452_382_200620,332_842_200620
U2109Z1,U2109Z2,1,,452_386_200620,332_834_200620
U2109Z1,U2109Z2,1,,452_390_200620,332_836_200620
U2109Z1,U2109Z2,1,,452_380_200620,332_923_200620
U2109Z1,U2109Z2,1,,452_392_200620,332_926_200620
U1502Z2,U1502Z1,1,,333_1010_200307,341_842_200620
U1502Z1,U1502Z2,1,,333_1011_200307,341_843_200620
U1502Z2,U1502Z2,1,,333_1024_200307,341_843_200620
U1502Z2,U1502Z1,1,,333_1012_200307,341_844_200620
U1502Z1,U1502Z1,1,,333_1025_200307,341_844_200620
U1502Z1,U1502Z2,1,,333_1046_200307,341_845_200620
U1502Z2,U1502Z2,1,,333_1026_200307,341_845_200620
U1502Z2,U1502Z1,1,,333_1047_200307,341_846_200620
U1502Z1,U1502Z1,1,,333_1036_200307,341_846_200620
U1502Z1,U1502Z2,1,,333_1013_200307,341_847_200620
U1502Z2,U1502Z2,1,,333_1037_200307,341_847_200620
U1502Z2,U1502Z1,1,,333_1014_200307,341_848_200620
U1502Z1,U1502Z1,1,,333_1027_200307,341_848_200620
U1502Z1,U1502Z2,1,,333_1040_200307,341_849_200620
U1502Z2,U1502Z2,1,,333_1028_200307,341_849_200620
U1502Z2,U1502Z1,1,,333_1041_200307,341_850_200620
U1502Z1,U1502Z1,1,,333_1038_200307,341_850_200620
U1502Z1,U1502Z2,1,,333_1015_200307,341_851_200620
U1502Z2,U1502Z2,1,,333_1039_200307,341_851_200620
U1502Z2,U1502Z1,1,,333_1016_200307,341_852_200620
U1502Z1,U1502Z1,1,,333_1029_200307,341_852_200620
U1502Z1,U1502Z2,1,,333_1042_200307,341_853_200620
U1502Z2,U1502Z2,1,,333_1030_200307,341_853_200620
U1502Z2,U1502Z1,1,,333_1043_200307,341_854_200620
U1502Z1,U1502Z1,1,,333_1017_200307,341_854_200620
U1502Z1,U1502Z2,1,,333_1044_200307,341_785_200620
U1502Z2,U1502Z2,1,,333_1018_200307,341_785_200620
U1502Z2,U1502Z1,1,,333_1045_200307,341_786_200620
U1502Z1,U1502Z1,1,,333_1019_200307,341_786_200620
U1502Z1,U1502Z2,1,,333_1031_200307,341_787_200620
U1502Z2,U1502Z2,1,,333_1020_200307,341_787_200620
U1502Z2,U1502Z1,1,,333_1032_200307,341_788_200620
U1502Z1,U1502Z1,1,,333_1021_200307,341_788_200620
U1502Z1,U1502Z2,1,,333_1033_200307,341_789_200620
U1502Z2,U1502Z2,1,,333_1022_200307,341_789_200620
U1502Z2,U1502Z1,1,,333_1034_200307,341_790_200620
U1502Z1,U1502Z1,1,,333_1023_200307,341_790_200620
U1330Z1,U1330Z1,1,,332_781_200615,332_733_200620
U1785Z4,U1785Z4,1,,369_560_200614,348_1029_200620
U1308Z2,U1308Z2,1,,368_273_200614,348_1030_200620
U1308Z2,U1308Z2,1,,368_274_200614,348_1031_200620
U1308Z2,U1308Z2,1,,368_275_200614,348_1032_200620
U1785Z4,U1785Z4,1,,369_678_200614,348_1035_200620
U1785Z4,U1785Z4,1,,369_692_200614,348_1036_200620
U1709Z1,U1709Z2,1,,321_55_190907,488_47_200620
U2516Z4,U2516Z2,1,,390_63_200620,361_215_200620
U1984Z3,U1984Z2,1,,421_289_200425,381_64_191130
U1984Z3,U1984Z2,1,,421_286_200425,381_56_191130
U1984Z4,U1984Z1,1,,421_273_200620,381_48_191207
U1984Z4,U1984Z2,1,,421_287_200620,381_52_191130
U2008Z4,U2008Z2,1,,489_41_191123,387_44_181222
U2019Z4,U2019Z1,1,,492_96_200501,382_86_200501
U2019Z4,U2019Z1,1,,492_98_200501,382_88_200501
U1984Z4,U1984Z1,1,,421_287_200620,381_63_191207
U2008Z2,U2008Z2,1,,491_23_190525,381_49_191130
U1984Z3,U1984Z2,1,,421_285_200425,381_70_191130
U2008Z4,U2008Z1,1,,489_42_191123,381_55_191207
U1984Z3,U1984Z1,1,,421_285_200425,381_55_191207
U2008Z4,U2008Z2,1,,489_36_191123,387_57_180505
U1984Z3,U1984Z1,1,,421_289_200425,381_59_191207
U1984Z4,U1984Z2,1,,421_273_200620,381_60_191130
U2008Z2,U2008Z1,1,,491_23_190525,387_17_180505
U2023Z1,U2023Z2,1,,382_96_200501,382_91_200501
U1978Z2,U1978Z2,1,,654_21_181027,387_62_181027
U2019Z2,U2019Z4,1,,382_87_200501,492_97_200501
U2019Z2,U2019Z4,1,,382_48_200627,492_97_200501
U2016Z1,U2016Z1,1,,381_82_190525,654_24_181222
U2008Z2,U2008Z2,1,,491_98_191102,387_42_190907
U1430Z4,U1430Z2,1,,661_150_200516,398_168_191221
U1430Z4,U1430Z2,1,,661_141_200515,398_110_191221
U1278Z3,U1278Z1,1,,662_34_200606,398_169_191221
U1278Z2,U1278Z2,1,,662_44_200606,398_170_191221
U1430Z4,U1430Z2,1,,661_149_200516,398_164_200111
U1278Z2,U1278Z2,1,,662_41_200606,398_164_200111
U1278Z2,U1278Z2,1,,662_38_200606,398_104_191221
U1430Z4,U1430Z2,1,,661_152_200516,398_112_191221
U1984Z2,U1984Z4,1,,381_50_191130,421_284_200620
U1984Z1,U1984Z3,1,,381_55_191207,421_285_200425
U1984Z1,U1984Z4,1,,381_57_191201,421_223_191116
U1984Z2,U1984Z4,1,,381_47_191130,421_223_191116
U1984Z1,U1984Z3,1,,381_51_191201,421_286_200425
U1984Z1,U1984Z4,1,,381_63_191207,421_287_200620
U1984Z2,U1984Z4,1,,381_52_191130,421_287_200620
U2109Z1,U2109Z1,1,,332_843_200615,452_379_200620
U2109Z1,U2109Z1,1,,332_925_200620,452_381_200620
U2109Z1,U2109Z1,1,,332_799_200615,452_385_200620
U2109Z1,U2109Z1,1,,332_785_200615,452_387_200620
U2109Z1,U2109Z1,1,,332_829_200615,452_389_200620
U2109Z1,U2109Z1,1,,332_855_200615,452_391_200620
U2109Z1,U2109Z1,1,,332_885_200620,452_393_200620
U2008Z1,U2008Z3,1,,387_59_190907,489_43_191123
U2008Z1,U2008Z3,1,,387_45_181222,489_23_191123
U2019Z2,U2019Z4,1,,382_99_200501,492_101_200501
U2019Z2,U2019Z4,1,,382_53_200627,492_101_200501
U1278Z2,U1278Z2,1,,662_39_200606,398_173_191221
U1278Z3,U1278Z1,1,,662_40_200606,398_174_191221
U1278Z2,U1278Z2,1,,398_104_191221,662_38_200606
U1278Z2,U1278Z2,1,,398_164_200111,662_41_200606
U2300Z1,U2300Z1,1,,421_223_191116,421_288_200425
U1984Z1,U1984Z3,1,,381_59_191207,421_289_200425
U1984Z1,U1984Z4,1,,381_48_191207,421_273_200620
U1984Z2,U1984Z4,1,,381_60_191130,421_273_200620
U2019Z4,U2019Z1,1,,492_96_200501,382_55_200627
U2019Z4,U2019Z1,1,,492_98_200501,382_17_200627
U2019Z4,U2019Z1,1,,492_100_200501,382_45_200627
U2490Z51,U2490Z54,1,,390_46_200620,438_33_200627
